Bowler,Team,BowlType,Start Date,Ground,Host Country,year,Inn,Runs,Balls,Wickets,Matches,Runs_grouped,Balls_grouped,Wickets_grouped,run_diff,ball_diff,wickets_diff,AveforWicket,AveWicket,Home,HomeorAway,Period
MM Ali,ENG,Spin,2017-07-14,Nottingham,England,2017,2,99,144,4,1,230,384,11,131,240,7,20.90909090909091,<=30,ENG,Home,After 1965
MM Ali,ENG,Spin,2017-07-27,The Oval,England,2017,2,54,127,4,1,198,330,8,144,203,4,24.75,<=30,ENG,Home,After 1965
MM Ali,ENG,Spin,2017-08-04,Manchester,England,2017,2,126,245,7,1,291,609,10,165,364,3,29.1,<=30,ENG,Home,After 1965
MM Ali,ENG,Spin,2017-08-17,Birmingham,England,2017,2,69,96,3,1,188,290,7,119,194,4,26.857142857142858,<=30,ENG,Home,After 1965
MM Ali,ENG,Spin,2017-08-25,Leeds,England,2017,2,160,294,2,1,415,774,7,255,480,5,59.285714285714285,>30,ENG,Home,After 1965
MM Ali,ENG,Spin,2017-09-07,Lord's,England,2017,2,19,36,0,1,84,138,1,65,102,1,84.0,>30,ENG,Home,After 1965
MM Ali,ENG,Spin,2017-11-23,Brisbane,Australia,2017,2,97,204,2,1,277,645,8,180,441,6,34.625,>30,AUS,Away,After 1965
MM Ali,ENG,Spin,2017-12-02,Adelaide,Australia,2017,2,99,174,0,1,220,493,6,121,319,6,36.666666666666664,>30,AUS,Away,After 1965
MM Ali,ENG,Spin,2017-12-14,W.A.C.A,Australia,2017,1,120,198,1,1,269,492,4,149,294,3,67.25,>30,AUS,Away,After 1965
MM Ali,ENG,Spin,2017-12-26,Melbourne,Australia,2017,2,89,152,0,1,251,518,4,162,366,4,62.75,>30,AUS,Away,After 1965
MM Ali,ENG,Spin,2018-01-04,Sydney,Australia,2018,1,170,288,2,1,530,1068,7,360,780,5,75.71428571428571,>30,AUS,Away,After 1965
MM Ali,ENG,Spin,2018-03-22,Auckland,New Zealand,2018,1,59,102,0,1,112,223,4,53,121,4,28.0,<=30,NZ,Away,After 1965
MM Ali,ENG,Spin,2018-08-30,Southampton,England,2018,2,134,252,9,1,298,647,12,164,395,3,24.833333333333332,<=30,ENG,Home,After 1965
MM Ali,ENG,Spin,2018-09-07,The Oval,England,2018,2,118,204,3,1,513,915,16,395,711,13,32.0625,>30,ENG,Home,After 1965
MM Ali,ENG,Spin,2018-11-06,Galle,Sri Lanka,2018,2,137,246,8,1,876,1627,28,739,1381,20,31.285714285714285,>30,SL,Away,After 1965
MM Ali,ENG,Spin,2018-11-14,Pallekele,Sri Lanka,2018,2,157,264,6,1,1031,1760,38,874,1496,32,27.13157894736842,<=30,SL,Away,After 1965
MM Ali,ENG,Spin,2018-11-23,Colombo (SSC),Sri Lanka,2018,2,147,234,4,1,913,1615,34,766,1381,30,26.852941176470587,<=30,SL,Away,After 1965
MM Ali,ENG,Spin,2019-01-23,Bridgetown,West Indies,2019,2,137,192,4,1,371,593,12,234,401,8,30.916666666666668,>30,WI,Away,After 1965
MM Ali,ENG,Spin,2019-01-31,North Sound,West Indies,2019,1,62,150,3,1,94,204,3,32,54,0,31.333333333333332,>30,WI,Away,After 1965
MM Ali,ENG,Spin,2019-02-09,Gros Islet,West Indies,2019,2,135,216,7,1,312,576,7,177,360,0,44.57142857142857,>30,WI,Away,After 1965
MM Ali,ENG,Spin,2019-07-24,Lord's,England,2019,1,14,26,1,1,87,104,1,73,78,0,87.0,>30,ENG,Home,After 1965
MM Ali,ENG,Spin,2019-08-01,Birmingham,England,2019,2,172,252,3,1,478,833,12,306,581,9,39.833333333333336,>30,ENG,Home,After 1965
MM Ali,ENG,Spin,2021-02-13,Chennai,India,2021,2,226,366,8,1,686,1393,32,460,1027,24,21.4375,<=30,IND,Away,After 1965
MM Ali,ENG,Spin,2021-08-12,Lord's,England,2021,2,137,264,3,1,194,462,3,57,198,0,64.66666666666667,>30,ENG,Home,After 1965
