Batter,Inns,Runs,Balls,Outs,Fifties,Centuries,Expected Runs,Expected Outs,Expected Fifties,Expected Centuries,Expected Runs 2,Expected Outs 2,Expected Fifties 2,Expected Centuries 2,Ave,SR,InnsPerCentury,expected_ave,expected_sr,expinnsPerCentury,Ave Ratio,SR Ratio,Cen Ratio,expected_ave_present,expected_sr_present,Adjusted Ave,Adjusted Sr,Present Centuries
AD Russell,47,1034,794,38,4,0,668.0358039055222,36.77688848323856,2.687519631182271,0.24740647394600268,663.4683553894095,34.667219684234176,2.7602717325996333,0.28481061180543554,27.210526315789473,130.22670025188916,inf,18.164554736869228,84.13549167575847,189.97077663480187,1.4980012838167358,1.5478212304714052,0.0,19.138204950745994,83.56024627070649,28.669055586165307,129.33632320121856,0.0
ADG Roberts,1,16,24,1,0,0,14.26879271070615,0.4920273348519362,0.1,0.0,20.278090180928658,0.6178721119281656,0.17015968063872255,0.023453093812375248,16.0,66.66666666666666,inf,28.999999999999996,59.453302961275625,inf,0.5517241379310346,1.1213282247765004,,32.819235225955964,84.49204242053608,18.1071642625964,94.74331193516049,
ADJ Pitcher,3,20,28,3,0,0,21.447198316751617,1.4849483436441813,0.024320546668737383,0.0,22.830778640277753,1.3829337349037605,0.06394769162136087,0.001878522229179712,6.666666666666667,71.42857142857143,inf,14.443060197042604,76.59713684554148,inf,0.4615826961679319,0.9325227334881656,,16.50894620910131,81.53849514384912,7.620243902088341,76.0365003760537,
ADR Campbell,184,5185,7834,170,30,7,5696.051259458692,174.44982241783393,33.18699480273826,7.091067959989961,6603.798922437327,190.06308371246257,33.41725760463632,10.256478309023613,30.5,66.18585652284912,26.285714285714285,32.65151652499697,72.70935996245458,25.94813659073442,0.9341066892452043,0.9102797295564966,0.9871573702996791,34.74530031527796,84.29664184882981,32.45581744433465,76.73352434467365,10.124758156071449
ADS Fletcher,25,354,549,25,2,0,456.2491555827848,12.995427931632456,4.22210715267412,1.5364948945608219,465.1681715489126,13.334051964621038,4.439798073476908,1.556292306660842,14.16,64.48087431693989,inf,35.10843644265217,83.10549282017938,16.27079926428638,0.4033218631974578,0.7758918469620443,0.0,34.885732617746925,84.7300858923338,14.070178678398015,65.74138283625553,0.0
AE Greenidge,1,23,33,1,0,0,18.105354058721936,0.7029360967184801,0.10256410256410256,0.02564102564102564,28.140812771101473,0.8074201806158003,0.182260305697082,0.07040296433534043,23.0,69.6969696969697,inf,25.756756756756758,54.86470926885435,39.0,0.8929695697796431,1.270342459219689,0.0,34.85274884960039,85.275190215459,31.12244414586561,108.32869484873295,0.0
AF Buurman,11,140,179,9,0,0,147.44546319818147,7.65575342814207,0.46754451388405993,0.038734016974256956,151.03782941703332,7.656530466419306,0.5477596445573549,0.046972938973088636,15.555555555555555,78.2122905027933,inf,19.259432083611937,82.37176714982205,283.9881029460672,0.8076850598721418,0.9495036128159873,0.0,19.726667330518502,84.37867565197392,15.93293448392766,80.11785737617762,0.0
AF Giles,35,385,551,22,0,0,412.81735060836763,24.873255347252904,0.7404301148107015,0.0,448.16659506468125,27.3559186435756,0.8603344896150932,0.031934877896055106,17.5,69.87295825771325,inf,16.596836435161702,74.92147923926818,inf,1.0544178144049714,0.9326158395053568,,16.382801868360247,81.33695010248299,17.274318139866093,75.85612800263249,
AF Milne,22,180,205,14,0,0,163.390406011939,11.72588648847265,0.3587532992415112,0.016129032258064516,163.98831377020787,10.824144357134537,0.4248044535223848,0.011271133375078271,12.857142857142858,87.8048780487805,inf,13.93416234862609,79.70263707899464,1364.0,0.9227065492322596,1.1016558707054522,0.0,15.150233437354146,79.9942994001014,13.979219615044238,88.12618955709134,0.0
AF Sattaur,3,20,60,3,0,0,42.7744507326792,1.9670109048547215,0.28954480796586063,0.06381578947368421,51.775467000948424,1.9596032017285034,0.40573564679458424,0.10140298617077859,6.666666666666667,33.33333333333333,inf,21.745914385684816,71.290751221132,47.01030927835051,0.30657099758726575,0.4675688327359449,0.0,26.421403555209004,86.2924450015807,8.100036045576154,40.34765778331981,0.0
AFG Griffith,8,99,177,7,0,0,127.1203630710101,3.7033642530742297,1.4297677565588478,0.28265100917198804,147.27816210231632,4.052392406794979,1.3862556361905336,0.48674737292215337,14.142857142857142,55.932203389830505,inf,34.32564403177062,71.81941416441249,28.303454579679723,0.4120201540797605,0.778789468566087,0.0,36.34350954151501,83.20800118774933,14.97425840109426,64.80151502545364,0.0
AG Cremer,71,744,1196,51,1,0,986.2071150952676,59.98856365539039,2.2909442810474956,0.004739336492890996,975.1384512386495,58.89326989466714,1.9047020208639511,0.07927561472010301,14.588235294117647,62.207357859531776,inf,16.4399187945326,82.45878888756418,14980.999999999998,0.8873666273199133,0.754405427229279,0.0,16.5577230298593,81.53331532095731,14.692770841103505,61.50917557812632,0.0
AG Davies,5,83,154,4,0,0,111.81045925139367,6.663658083355455,0.11160714285714286,0.0,128.8065798987708,6.859291395516992,0.19098309329993737,0.00939261114589856,20.75,53.896103896103895,inf,16.779141104294478,72.6041943190868,inf,1.2366544789762342,0.7423276905909447,,18.77840909090909,83.64063629790311,23.22240371032076,62.088760382579565,
AG Huckle,8,9,16,4,0,0,10.808297176900453,1.1675570678115381,0.0,0.0,10.060433797326509,1.1229857546866673,0.024399202533116518,0.0,2.25,56.25,inf,9.257189626850069,67.55185735562783,inf,0.24305432757626294,0.8326936105379158,,8.958647743606994,62.877711233290675,2.177438103315003,52.35786838920928,
AG Hurst,4,7,19,0,0,0,7.7827964821332545,1.0880747048764734,0.0,0.0,12.022069464241849,1.3425981183042763,0.005528131599123031,0.0,inf,36.84210526315789,inf,7.152814459570418,40.96208674806976,inf,inf,0.8994196386953843,,8.954332126895814,63.2740498117992,inf,56.909923020522186,
AG Prince,41,1018,1502,29,3,0,1196.7958909203337,34.88946386069094,7.264754949415848,1.0182604306371987,1268.5387036488821,39.60628078887933,6.310691868304044,1.0109069935072656,35.10344827586207,67.7762982689747,inf,34.30250162911597,79.68015252465604,40.26474835552959,1.0233495112224194,0.8506045247340881,0.0,32.02872570668294,84.4566380591799,32.77658079701092,71.83919847696761,0.0
AG Puttick,1,0,5,1,0,0,3.9437229437229435,0.1264687693259122,0.1267605633802817,0.06572769953051644,4.2637595107729505,0.12233639100239399,0.182260305697082,0.07040296433534043,0.0,0.0,inf,31.18337408312958,78.87445887445888,15.214285714285714,0.0,0.0,0.0,34.85274884960039,85.275190215459,0.0,0.0,0.0
AG Wharf,5,19,28,2,0,0,21.462870978319085,1.25029452710627,0.04218289085545723,0.0,21.82894795916488,1.5724425414146588,0.07931492245420703,0.001878522229179712,9.5,67.85714285714286,inf,17.16625204142386,76.65311063685387,inf,0.5534114247580405,0.8852496955879308,,13.882191167078394,77.96052842558885,7.68256319253634,69.01453405662674,
AGD Wickremasinghe,1,2,10,1,0,0,7.1483771251932,0.6105100463678517,0.0,0.0,8.36406362979031,0.44540853217642806,0.038196618659987476,0.001878522229179712,2.0,20.0,inf,11.708860759493671,71.483771251932,inf,0.17081081081081081,0.27978378378378377,,18.77840909090909,83.6406362979031,3.2075552825552824,23.401293701510617,
AGR Loudon,1,0,0,1,0,0,0.0,0.0,0.028925619834710745,0.0,0.0,0.0,0.038196618659987476,0.001878522229179712,0.0,,inf,,,inf,,,,,,,,
AGS Gous,8,330,361,7,4,0,310.50889600422624,9.499596152481221,1.3791050903119868,0.40065681444991785,307.843436677807,8.832687430372847,1.458082445576656,0.5632237146827235,47.142857142857146,91.41274238227147,inf,32.686536461144584,86.01354459950865,19.967213114754102,1.4422714134578682,1.062771483350701,0.0,34.85274884960038,85.275190215459,50.26712334620523,90.62804039829655,0.0
AH Gray,11,51,77,6,0,0,49.42540955282565,5.4775777880078085,0.01098901098901099,0.0,55.20928690204943,4.89273822724253,0.05708061565616422,0.0,8.5,66.23376623376623,inf,9.023223670329955,64.18884357509825,inf,0.9420136650219132,1.0318579140045654,,11.283924121394188,71.70037260006418,10.629610717423711,73.98459690445233,
AH Jones,87,2784,4811,78,25,0,3160.5958769922495,95.49879123774808,17.281934416237448,3.172156453968294,4003.610740104668,108.07086560841523,17.302647990444523,6.216099763508842,35.69230769230769,57.867387237580544,inf,33.09566368357291,65.6951959466275,27.426137790639245,1.0784587380860906,0.8808465581652808,0.0,37.04616149380519,83.21784951371166,39.952756575542665,73.3021563220692,0.0
AH Omarshah,28,437,860,26,1,0,579.0317241568175,24.328787694048337,2.64375154129808,0.4058195602262103,733.365064878765,24.70494434128544,3.2790437884333903,0.9169738183737497,16.807692307692307,50.813953488372086,inf,23.800270339753457,67.32927025079275,68.99618141716076,0.7061975375808448,0.7547082167844199,0.0,29.684951107265146,85.27500754404244,20.96343937515842,64.35774887984222,0.0
AI Kallicharran,28,826,1329,24,6,0,814.2543894659368,30.02495090213726,3.99506638886705,0.46138807196537646,1101.5172010810218,30.73855700831815,5.361510199056331,1.4221277172258764,34.416666666666664,62.151993980436416,inf,27.119257983798267,61.2682008627492,60.68644098389518,1.269085853574167,1.0144249889052082,0.0,35.8350328801362,82.88316035222135,45.477733290545984,84.07874902073074,0.0
AIC Dodemaide,16,124,159,9,0,0,113.98158995746896,8.068779024798719,0.09681818181818183,0.0,127.87235592358167,8.084610395469197,0.36243135111242897,0.017284381157172516,13.777777777777779,77.9874213836478,inf,14.126250032025423,71.68653456444588,inf,0.9753315810312271,1.0878949841484868,,15.816761682819534,80.42286536074319,15.426587178898508,87.4916318368016,
AJ Bichel,36,471,600,23,1,0,408.3784330660097,30.128397359818425,0.39007406521421883,0.0,463.0694934382091,33.395370755460775,0.5949382529787306,0.02104142561553194,20.47826086956522,78.5,inf,13.554601932151058,68.06307217766829,inf,1.5107976591323922,1.1533420030628019,,13.866277958973955,77.17824890636818,20.949140281296934,89.01291618655017,
AJ Burger,6,199,198,6,1,0,142.50870699335002,4.462265302549965,0.9540239705128519,0.3415553982473698,167.7393205230716,4.721822045127705,1.1475805486310247,0.4379788985398636,33.166666666666664,100.50505050505049,inf,31.936403896001725,71.97409444108587,17.566696444523853,1.0385222699046264,1.3964059052846929,0.0,35.524278323058866,84.71682854700586,36.89275416078681,118.29907966002983,0.0
AJ Finch,142,5406,6162,139,30,17,5184.450216595994,147.45350431321484,24.953821261689196,10.507515625602329,5254.477097083752,150.7967483133372,25.85676215886892,9.903321194572412,38.89208633093525,87.73125608568647,8.352941176470589,35.159898306542736,84.13583603693596,13.514136458099252,1.106148999404188,1.042733515444859,1.6178895759696288,34.8447639346015,85.27226707373826,38.54350076073459,88.916250815752,16.022480128177797
AJ Hall,55,903,1201,42,3,0,885.456833708964,35.843848298819104,5.094606827732948,1.3495486107330656,1004.94455095578,37.4869148101621,5.673283138095825,1.8391213003350924,21.5,75.18734388009992,inf,24.703174344651377,73.7266306168996,40.754367469671486,0.8703334923697806,1.0198125595999432,0.0,26.807875655943704,83.67564953836636,23.331792042652307,85.3334783319092,0.0
AJ Hollioake,30,606,807,24,3,0,586.7153140520655,23.04126810921479,2.6845532257555873,0.1359701059120241,698.4041295132223,25.413554716310166,3.4429344376298547,0.426831807642165,25.25,75.09293680297398,inf,25.46367288775322,72.703260725163,220.6367333376258,0.9916087169083928,1.0328688982306387,0.0,27.481560030049376,86.54326264104367,27.250954480038235,89.38784433333956,0.0
AJ Hosein,28,266,364,19,1,0,286.25301627262684,16.636630087883635,0.8052785832902635,0.06364832189082043,291.84507958714926,17.568641274171046,0.8932385879289167,0.0716932456792409,14.0,73.07692307692307,inf,17.206189881032657,78.64093853643594,439.9173327464939,0.8136606707701733,0.9292478502537841,0.0,16.61170462944179,80.17721966679925,13.516290731427599,74.50450901469861,0.0
AJ Ireland,13,30,101,8,0,0,64.32949059972279,5.737813888230597,0.017908538535337384,0.0,71.34023978728867,6.405038104587968,0.05318671274145347,0.0,3.75,29.7029702970297,inf,11.211498290607759,63.692564950220586,inf,0.33447804234528566,0.4663490993060852,,11.138144476640539,70.63390077949373,3.725464759905684,32.94005600899229,
AJ Lamb,118,4010,5308,102,26,4,3777.6321977103407,116.18883211190989,20.869177608487558,2.388823391166974,4377.201555307962,122.50572330789363,22.701347528237346,5.227660258977022,39.31372549019608,75.54634513941221,29.5,32.51286831140388,71.16865481745178,49.3967031787793,1.2091743217994335,1.0615114945363129,1.6744645145348915,35.730588229798386,82.46423427482974,43.204509790261284,87.53673257086714,8.753531597701304
AJ McKay,10,12,47,3,0,0,25.107773228928263,3.426567565165212,0.006493506493506494,0.0,27.112298282318694,3.5133418898504902,0.011601006093050155,0.0,4.0,25.53191489361702,inf,7.327383088597493,53.42079410410269,inf,0.5458974850413649,0.4779396360874423,,7.716954151442533,57.68574102620999,4.212665863451999,27.570302073501242,
AJ Penn,3,23,33,2,0,0,20.1696093445035,1.9491837572190693,0.0,0.0,23.071649986715084,2.1715525639890174,0.007475083056478405,0.0,11.5,69.6969696969697,inf,10.347720818933867,61.12002831667726,inf,1.1113558435938604,1.1403294732759823,,10.624495289367431,69.91409086883358,11.807594925073937,79.72509841502617,
AJ Pycroft,19,295,560,17,2,0,392.6711064570501,11.574904484910462,3.758236346880039,0.44475258087463704,461.127502132466,12.73926712851609,3.753662380543579,1.023671386652345,17.352941176470587,52.67857142857143,inf,33.924349610742176,70.11984043875894,42.720381661721156,0.5115187579300198,0.7512648502755748,0.0,36.19733360487116,82.34419680936892,18.51561512594226,61.86230068705301,0.0
AJ Redmond,6,152,259,6,1,0,212.13957287761804,6.040053362210623,1.1008036211362042,0.37243724735555395,219.94144590509111,6.2347758551180945,1.1205711914067582,0.4301983422759531,25.333333333333332,58.68725868725869,inf,35.12213554351385,81.90717099521932,16.110096513177137,0.7212925108710181,0.7165094090563096,0.0,35.27656021900809,84.91947718343286,25.444718695261017,60.84560441407224,0.0
AJ Stewart,162,4677,6841,148,28,4,4842.104100067145,156.93711833030994,26.807680220875206,5.172356739989075,5809.448780399464,172.2857380700671,27.59486622307948,8.640855841403244,31.60135135135135,68.36719777810262,40.5,30.853784952746697,70.7806475671268,31.3203454718288,1.0242293255025134,0.9659024059262057,0.7733418635019457,33.719847304115284,84.92104634409391,34.536856460341745,82.02544297753111,6.682335558642458
AJ Strauss,126,4205,5195,118,27,6,4021.2582289558263,122.97611946068922,22.308152402637933,6.127692449669822,4380.058290443898,123.55362344478357,23.83214626956018,8.243093513876085,35.63559322033898,80.9432146294514,21.0,32.69950496560651,77.40631817046827,20.562389681745408,1.08978999094392,1.0456926067868775,0.979161413416448,35.45066642583216,84.31296035503172,38.633781443163556,88.16543929957177,8.071319095970862
AJ Traicos,17,88,175,8,0,0,103.8499049813514,10.03362172477616,0.0,0.0,119.88919615907395,11.2905314911308,0.0855154751230489,0.001878522229179712,11.0,50.28571428571429,inf,10.350191369574299,59.34280284648652,inf,1.0627822817205,0.8473767984265599,,10.61856089354625,68.5081120908994,11.285218375031155,58.052184689834235,
AJ Tudor,2,9,11,1,0,0,6.803808725186912,0.674325457505056,0.012610837438423644,0.0,7.874527131363067,0.7022140601512749,0.015367230832846163,0.0,9.0,81.81818181818183,inf,10.089799590779796,61.85280659260829,inf,0.8919899666019462,1.322788509130635,,11.213855686208692,71.5866102851188,10.002646759020335,94.69394549276808,
AJ Turner,7,192,160,6,1,0,137.67338237169187,4.8274615835801775,0.9570419784936388,0.0926644811746193,138.70639078662464,4.904456234633298,0.8095738062833839,0.09985794337279616,32.0,120.0,inf,28.518793984806717,86.04586398230742,75.54134994625419,1.1220670837991216,1.3946050913577224,0.0,28.281706299494704,86.6914942416404,31.73397171233727,120.90039924680038,0.0
AJ Tye,7,57,48,4,0,0,39.1014503636876,2.8299988178201345,0.0736196319018405,0.0,37.05432919707619,2.7475228155338622,0.05897722897922519,0.0,14.25,118.75,inf,13.81677268466363,81.46135492434917,inf,1.0313551742670881,1.457746438299237,,13.486450044228762,77.1965191605754,13.909320035609934,112.5329508554276,
AJ Woodcock,1,53,67,1,1,0,44.29194630872483,1.6487695749440716,0.043478260869565216,0.08695652173913043,57.13437744435753,1.6393076394320796,0.182260305697082,0.07040296433534043,53.0,79.1044776119403,inf,26.863636363636363,66.10738255033557,11.5,1.972927241962775,1.1966058034699598,0.0,34.85274884960038,85.275190215459,68.76193766266336,102.04078750382298,0.0
AK Markram,71,2288,2371,63,11,3,1987.4875918870257,54.11863077995186,13.863443650518747,4.479001210297774,1963.6989932197132,54.649969845396576,13.916099390022893,4.033794250019513,36.317460317460316,96.49936735554618,23.666666666666668,36.72464663727757,83.82486680248948,15.8517483399563,0.9889124509804285,1.1512021555956744,0.6697921833784353,35.93229783611902,82.82155180175931,35.533896722475205,95.34434896396414,2.7018038580199475
AK Patel,2,6,11,2,0,0,4.752,0.352,0.0,0.0,6.148584905660377,0.8366745283018868,0.0020242914979757085,0.0,3.0,54.54545454545454,inf,13.5,43.2,inf,0.2222222222222222,1.2626262626262623,,7.348837209302325,55.89622641509434,1.6330749354005167,70.57604345340192,
AK Perera,4,52,83,4,0,0,72.17821866057638,2.137807701261093,0.6185387986875401,0.074867422178635,69.60730370949157,2.1121071962145503,0.6146422495681729,0.1016879097891345,13.0,62.65060240963856,inf,33.76272740433971,86.9617092296101,53.42777784516113,0.3850399834205645,0.7204389491036625,0.0,32.956330925933166,83.86422133673683,12.689505113323943,60.41905148723563,0.0
