Bowler,Team,BowlType,Start Date,Ground,Host Country,year,isWorldCup,isICC,Matches,Inn,Runs,Balls,Wickets,Matches_grouped,Inn_grouped,Runs_grouped,Balls_grouped,Wickets_grouped,run_diff,ball_diff,wickets_diff,inn_diff,matches_diff,AveforWicket,RunRate,AveWicket,AveRR,Home,HomeorAway,Period
Kamran Akmal,PAK,Spin,30 Mar 2011,Mohali,India,2011,WorldCup,ICC,1,0,0,0,0,14,5,223,300,7,223,300,7,5,13,31.857142857142858,4.46,>30,<6 rpo,IND,Away,Upto 2014
Kamran Akmal,PAK,Spin,8 Mar 2011,Pallekele,Sri Lanka,2011,WorldCup,ICC,1,0,0,0,0,14,4,169,198,5,169,198,5,4,13,33.8,5.121212121212121,>30,<6 rpo,SL,Away,Upto 2014
Kamran Shazad,UAE,Pace,12 Mar 2015,Wellington,New Zealand,2015,WorldCup,ICC,1,1,59,48,1,9,9,377,419,12,318,371,11,8,8,28.90909090909091,5.142857142857142,<=30,<6 rpo,NZ,Away,After 1965
Khaled Mahmud,BAN,Pace,1 Mar 2003,Johannesburg,South Africa,2003,WorldCup,ICC,1,1,39,60,1,9,7,179,288,5,140,228,4,6,8,35.0,3.6842105263157894,>30,<6 rpo,SA,Away,Upto 2014
Khaled Mahmud,BAN,Pace,17 May 1999,Chelmsford,England,1999,WorldCup,ICC,1,1,12,42,0,14,8,180,376,12,168,334,12,7,13,14.0,3.0179640718562872,<=30,<6 rpo,ENG,Away,Upto 2014
Khaled Mahmud,BAN,Pace,18 Feb 2003,Benoni,South Africa,2003,WorldCup,ICC,1,1,48,60,2,7,5,186,217,7,138,157,5,4,6,27.6,5.273885350318471,<=30,<6 rpo,SA,Away,Upto 2014
Khaled Mahmud,BAN,Pace,21 May 1999,Dublin,Ireland,1999,WorldCup,ICC,1,1,36,48,1,11,8,253,428,11,217,380,10,7,10,21.7,3.4263157894736844,<=30,<6 rpo,IRE,Away,Upto 2014
Khaled Mahmud,BAN,Pace,22 Feb 2003,Bloemfontein,South Africa,2003,WorldCup,ICC,1,1,20,12,0,10,8,153,223,9,133,211,9,7,9,14.777777777777779,3.781990521327014,<=30,<6 rpo,SA,Away,Upto 2014
Khaled Mahmud,BAN,Pace,24 May 1999,Edinburgh,Scotland,1999,WorldCup,ICC,1,1,27,54,2,11,8,240,414,13,213,360,11,7,10,19.363636363636363,3.55,<=30,<6 rpo,Scotland,Away,Upto 2014
Khaled Mahmud,BAN,Pace,26 Feb 2003,Kimberley,South Africa,2003,WorldCup,ICC,1,1,46,60,3,13,9,313,390,10,267,330,7,8,12,38.142857142857146,4.8545454545454545,>30,<6 rpo,SA,Away,Upto 2014
Khaled Mahmud,BAN,Pace,27 May 1999,Chester-le-Street,England,1999,WorldCup,ICC,1,1,39,17,0,11,7,244,299,6,205,282,6,6,10,34.166666666666664,4.361702127659575,>30,<6 rpo,ENG,Away,Upto 2014
Khaled Mahmud,BAN,Pace,31 May 1999,Northampton,England,1999,WorldCup,ICC,1,1,31,60,3,10,7,234,348,7,203,288,4,6,9,50.75,4.229166666666667,>30,<6 rpo,ENG,Away,Upto 2014
Khaled Mashud,BAN,Spin,1 Mar 2003,Johannesburg,South Africa,2003,WorldCup,ICC,1,0,0,0,0,13,7,215,296,12,215,296,12,7,12,17.916666666666668,4.358108108108108,<=30,<6 rpo,SA,Away,Upto 2014
Khaled Mashud,BAN,Spin,11 Feb 2003,Durban,South Africa,2003,WorldCup,ICC,1,0,0,0,0,13,4,94,210,6,94,210,6,4,12,15.666666666666666,2.685714285714286,<=30,<6 rpo,SA,Away,Upto 2014
Khaled Mashud,BAN,Spin,14 Feb 2003,Pietermaritzburg,South Africa,2003,WorldCup,ICC,1,0,0,0,0,14,4,70,103,3,70,103,3,4,13,23.333333333333332,4.077669902912621,<=30,<6 rpo,SA,Away,Upto 2014
Khaled Mashud,BAN,Spin,17 May 1999,Chelmsford,England,1999,WorldCup,ICC,1,0,0,0,0,8,3,48,48,2,48,48,2,3,7,24.0,6.0,<=30,>=6 rpo,ENG,Away,Upto 2014
Khaled Mashud,BAN,Spin,18 Feb 2003,Benoni,South Africa,2003,WorldCup,ICC,1,0,0,0,0,15,3,81,132,3,81,132,3,3,14,27.0,3.6818181818181817,<=30,<6 rpo,SA,Away,Upto 2014
Khaled Mashud,BAN,Spin,21 May 1999,Dublin,Ireland,1999,WorldCup,ICC,1,0,0,0,0,11,3,102,147,1,102,147,1,3,10,102.0,4.163265306122449,>30,<6 rpo,IRE,Away,Upto 2014
Khaled Mashud,BAN,Spin,22 Feb 2003,Bloemfontein,South Africa,2003,WorldCup,ICC,1,0,0,0,0,12,3,59,60,0,59,60,0,3,11,inf,5.8999999999999995,>30,<6 rpo,SA,Away,Upto 2014
Khaled Mashud,BAN,Spin,24 May 1999,Edinburgh,Scotland,1999,WorldCup,ICC,1,0,0,0,0,11,4,102,164,4,102,164,4,4,10,25.5,3.7317073170731705,<=30,<6 rpo,Scotland,Away,Upto 2014
Khaled Mashud,BAN,Spin,26 Feb 2003,Kimberley,South Africa,2003,WorldCup,ICC,1,0,0,0,0,9,4,79,111,0,79,111,0,4,8,inf,4.27027027027027,>30,<6 rpo,SA,Away,Upto 2014
Khaled Mashud,BAN,Spin,27 May 1999,Chester-le-Street,England,1999,WorldCup,ICC,1,0,0,0,0,11,4,113,120,4,113,120,4,4,10,28.25,5.65,<=30,<6 rpo,ENG,Away,Upto 2014
Khaled Mashud,BAN,Spin,31 May 1999,Northampton,England,1999,WorldCup,ICC,1,0,0,0,0,12,5,138,219,9,138,219,9,5,11,15.333333333333334,3.780821917808219,<=30,<6 rpo,ENG,Away,Upto 2014
Khurram Chohan,CAN,Pace,13 Mar 2011,Wankhede,India,2011,WorldCup,ICC,1,1,40,42,0,11,10,412,396,10,372,354,10,9,10,37.2,6.305084745762713,>30,>=6 rpo,IND,Away,Upto 2014
Khurram Chohan,CAN,Pace,20 Feb 2011,Hambantota,Sri Lanka,2011,WorldCup,ICC,1,1,62,48,0,11,6,218,234,9,156,186,9,5,10,17.333333333333332,5.032258064516129,<=30,<6 rpo,SL,Away,Upto 2014
Khurram Chohan,CAN,Pace,28 Feb 2011,Nagpur,India,2011,WorldCup,ICC,1,1,44,60,2,8,4,154,198,5,110,138,3,3,7,36.666666666666664,4.782608695652174,>30,<6 rpo,IND,Away,Upto 2014
Khurram Chohan,CAN,Pace,3 Mar 2011,Colombo (RPS),Sri Lanka,2011,WorldCup,ICC,1,1,10,21,0,9,8,163,281,9,153,260,9,7,8,17.0,3.5307692307692307,<=30,<6 rpo,SL,Away,Upto 2014
Khurram Khan,UAE,Spin,12 Mar 2015,Wellington,New Zealand,2015,WorldCup,ICC,1,1,31,24,0,13,5,134,166,3,103,142,3,4,12,34.333333333333336,4.352112676056338,>30,<6 rpo,NZ,Away,After 1965
Khurram Khan,UAE,Spin,15 Mar 2015,Napier,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,10,3,94,114,1,94,114,1,3,9,94.0,4.947368421052632,>30,<6 rpo,NZ,Away,After 1965
Khurram Khan,UAE,Spin,19 Feb 2015,Nelson,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,14,6,219,246,5,219,246,5,6,13,43.8,5.341463414634147,>30,<6 rpo,NZ,Away,After 1965
Khurram Khan,UAE,Spin,25 Feb 2015,Brisbane,Australia,2015,WorldCup,ICC,1,0,0,0,0,13,4,149,210,5,149,210,5,4,12,29.8,4.257142857142857,<=30,<6 rpo,AUS,Away,After 1965
Khurram Khan,UAE,Spin,28 Feb 2015,W.A.C.A,Australia,2015,WorldCup,ICC,1,0,0,0,0,12,3,69,107,6,69,107,6,3,11,11.5,3.8691588785046727,<=30,<6 rpo,AUS,Away,After 1965
Khurram Khan,UAE,Spin,4 Mar 2015,Napier,New Zealand,2015,WorldCup,ICC,1,1,21,18,0,14,6,165,198,3,144,180,3,5,13,48.0,4.800000000000001,>30,<6 rpo,NZ,Away,After 1965
Krishna Chandran,UAE,Pace,15 Mar 2015,Napier,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,12,9,249,355,13,249,355,13,9,11,19.153846153846153,4.208450704225352,<=30,<6 rpo,NZ,Away,After 1965
Krishna Chandran,UAE,Pace,19 Feb 2015,Nelson,New Zealand,2015,WorldCup,ICC,1,1,59,54,1,8,8,336,342,8,277,288,7,7,7,39.57142857142857,5.770833333333334,>30,<6 rpo,NZ,Away,After 1965
Krishna Chandran,UAE,Pace,25 Feb 2015,Brisbane,Australia,2015,WorldCup,ICC,1,1,43,30,0,9,8,396,386,12,353,356,12,7,8,29.416666666666668,5.949438202247191,<=30,<6 rpo,AUS,Away,After 1965
Krishna Chandran,UAE,Pace,28 Feb 2015,W.A.C.A,Australia,2015,WorldCup,ICC,1,1,17,18,0,10,7,133,195,5,116,177,5,6,9,23.2,3.932203389830508,<=30,<6 rpo,AUS,Away,After 1965
Krishna Chandran,UAE,Pace,4 Mar 2015,Napier,New Zealand,2015,WorldCup,ICC,1,1,58,48,0,8,8,380,402,10,322,354,10,7,7,32.2,5.4576271186440675,>30,<6 rpo,NZ,Away,After 1965
Kuldeep Yadav,IND,Spin,11 Oct 2023,Delhi,India,2023,WorldCup,ICC,1,1,40,60,1,12,5,231,228,3,191,168,2,4,11,95.5,6.821428571428571,>30,>=6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,12 Nov 2023,Bengaluru,India,2023,WorldCup,ICC,1,1,41,60,2,15,8,255,263,6,214,203,4,7,14,53.5,6.325123152709359,>30,>=6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,14 Oct 2023,Ahmedabad,India,2023,WorldCup,ICC,1,1,35,60,2,13,4,151,194,4,116,134,2,3,12,58.0,5.1940298507462686,>30,<6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,15 Nov 2023,Wankhede,India,2023,WorldCup,ICC,1,1,56,60,1,12,5,263,252,1,207,192,0,4,11,inf,6.46875,>30,>=6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,16 Jun 2019,Manchester,England,2019,WorldCup,ICC,1,1,32,54,2,13,6,217,222,2,185,168,0,5,12,inf,6.607142857142858,>30,>=6 rpo,ENG,Away,After 1965
Kuldeep Yadav,IND,Spin,19 Nov 2023,Ahmedabad,India,2023,WorldCup,ICC,1,1,56,60,0,14,5,182,228,2,126,168,2,4,13,63.0,4.5,>30,<6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,19 Oct 2023,Pune,India,2023,WorldCup,ICC,1,1,47,60,1,14,5,198,243,5,151,183,4,4,13,37.75,4.950819672131148,>30,<6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,2 Nov 2023,Wankhede,India,2023,WorldCup,ICC,1,1,3,12,0,13,4,126,124,1,123,112,1,3,12,123.0,6.589285714285715,>30,>=6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,22 Jun 2019,Southampton,England,2019,WorldCup,ICC,1,1,39,60,0,13,6,194,324,7,155,264,7,5,12,22.142857142857142,3.522727272727273,<=30,<6 rpo,ENG,Away,After 1965
Kuldeep Yadav,IND,Spin,22 Oct 2023,Dharamsala,India,2023,WorldCup,ICC,1,1,73,60,2,12,5,216,246,3,143,186,1,4,11,143.0,4.612903225806452,>30,<6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,27 Jun 2019,Manchester,England,2019,WorldCup,ICC,1,1,35,54,1,11,4,130,162,3,95,108,2,3,10,47.5,5.277777777777778,>30,<6 rpo,ENG,Away,After 1965
Kuldeep Yadav,IND,Spin,29 Oct 2023,Lucknow,India,2023,WorldCup,ICC,1,1,24,48,2,13,5,141,222,5,117,174,3,4,12,39.0,4.0344827586206895,>30,<6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,30 Jun 2019,Birmingham,England,2019,WorldCup,ICC,1,1,72,60,1,10,3,200,156,1,128,96,0,2,9,inf,8.0,>30,>=6 rpo,ENG,Away,After 1965
Kuldeep Yadav,IND,Spin,5 Jun 2019,Southampton,England,2019,WorldCup,ICC,1,1,46,60,1,14,5,225,258,5,179,198,4,4,13,44.75,5.424242424242425,>30,<6 rpo,ENG,Away,After 1965
Kuldeep Yadav,IND,Spin,5 Nov 2023,Eden Gardens,India,2023,WorldCup,ICC,1,1,7,31,2,14,5,159,217,9,152,186,7,4,13,21.714285714285715,4.903225806451613,<=30,<6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,6 Jul 2019,Leeds,England,2019,WorldCup,ICC,1,1,58,60,1,9,3,149,156,2,91,96,1,2,8,91.0,5.6875,>30,<6 rpo,ENG,Away,After 1965
Kuldeep Yadav,IND,Spin,8 Oct 2023,Chennai,India,2023,WorldCup,ICC,1,1,42,60,2,13,5,190,276,6,148,216,4,4,12,37.0,4.111111111111112,>30,<6 rpo,IND,Home,After 1965
Kuldeep Yadav,IND,Spin,9 Jun 2019,The Oval,England,2019,WorldCup,ICC,1,1,55,54,0,12,5,226,198,2,171,144,2,4,11,85.5,7.125,>30,>=6 rpo,ENG,Away,After 1965
L Klusener,SA,Pace,10 Jun 1999,Birmingham,England,1999,WorldCup,ICC,1,1,46,54,2,17,12,480,600,11,434,546,9,11,16,48.22222222222222,4.769230769230769,>30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,12 Feb 2003,Potchefstroom,South Africa,2003,WorldCup,ICC,1,1,16,48,4,11,8,164,248,7,148,200,3,7,10,49.333333333333336,4.4399999999999995,>30,<6 rpo,SA,Home,Upto 2014
L Klusener,SA,Pace,13 Jun 1999,Leeds,England,1999,WorldCup,ICC,1,1,53,60,1,14,9,446,502,9,393,442,8,8,13,49.125,5.334841628959276,>30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,15 May 1999,Hove,England,1999,WorldCup,ICC,1,1,66,60,3,14,10,398,470,8,332,410,5,9,13,66.4,4.858536585365854,>30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,16 Feb 2003,Johannesburg,South Africa,2003,WorldCup,ICC,1,1,37,30,0,14,10,447,449,6,410,419,6,9,13,68.33333333333333,5.871121718377088,>30,<6 rpo,SA,Home,Upto 2014
L Klusener,SA,Pace,17 Jun 1999,Birmingham,England,1999,WorldCup,ICC,1,1,50,54,0,14,10,352,486,13,302,432,13,9,13,23.23076923076923,4.194444444444445,<=30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,19 May 1999,Northampton,England,1999,WorldCup,ICC,1,1,21,32,3,12,8,242,392,15,221,360,12,7,11,18.416666666666668,3.6833333333333336,<=30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,22 Feb 2003,Bloemfontein,South Africa,2003,WorldCup,ICC,1,0,0,0,0,10,8,153,223,9,153,223,9,8,9,17.0,4.116591928251121,<=30,<6 rpo,SA,Home,Upto 2014
L Klusener,SA,Pace,22 May 1999,The Oval,England,1999,WorldCup,ICC,1,1,16,36,1,16,10,304,534,17,288,498,16,9,15,18.0,3.469879518072289,<=30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,26 May 1999,Amstelveen,Netherlands,1999,WorldCup,ICC,1,1,21,51,5,12,9,217,405,12,196,354,7,8,11,28.0,3.3220338983050848,<=30,<6 rpo,Netherlands,Away,Upto 2014
L Klusener,SA,Pace,29 May 1999,Chelmsford,England,1999,WorldCup,ICC,1,1,36,54,1,13,10,316,452,12,280,398,11,9,12,25.454545454545453,4.2211055276381915,<=30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,3 Mar 2003,Durban,South Africa,2003,WorldCup,ICC,1,1,31,24,0,11,9,339,384,7,308,360,7,8,10,44.0,5.133333333333333,>30,<6 rpo,SA,Home,Upto 2014
L Klusener,SA,Pace,5 Jun 1999,Nottingham,England,1999,WorldCup,ICC,1,1,41,54,1,13,10,367,534,10,326,480,9,9,12,36.22222222222222,4.075,>30,<6 rpo,ENG,Away,Upto 2014
L Klusener,SA,Pace,9 Feb 2003,Cape Town,South Africa,2003,WorldCup,ICC,1,1,53,48,1,11,8,382,444,10,329,396,9,7,10,36.55555555555556,4.984848484848484,>30,<6 rpo,SA,Home,Upto 2014
L Ngidi,SA,Pace,1 Nov 2023,Pune,India,2023,WorldCup,ICC,1,1,28,36,0,12,8,342,345,10,314,309,10,7,11,31.4,6.097087378640776,>30,>=6 rpo,IND,Away,After 1965
L Ngidi,SA,Pace,10 Nov 2023,Ahmedabad,India,2023,WorldCup,ICC,1,1,69,51,2,9,6,249,258,7,180,207,5,5,8,36.0,5.217391304347826,>30,<6 rpo,IND,Away,After 1965
L Ngidi,SA,Pace,12 Oct 2023,Lucknow,India,2023,WorldCup,ICC,1,1,18,48,1,9,8,306,318,10,288,270,9,7,8,32.0,6.4,>30,>=6 rpo,IND,Away,After 1965
L Ngidi,SA,Pace,17 Oct 2023,Dharamsala,India,2023,WorldCup,ICC,1,1,57,54,2,9,7,333,359,14,276,305,12,6,8,23.0,5.4295081967213115,<=30,<6 rpo,IND,Away,After 1965
L Ngidi,SA,Pace,19 Jun 2019,Birmingham,England,2019,WorldCup,ICC,1,1,47,60,1,11,8,400,471,11,353,411,10,7,10,35.3,5.153284671532846,>30,<6 rpo,ENG,Away,After 1965
L Ngidi,SA,Pace,2 Jun 2019,The Oval,England,2019,WorldCup,ICC,1,1,34,24,0,8,7,389,348,9,355,324,9,6,7,39.44444444444444,6.574074074074074,>30,>=6 rpo,ENG,Away,After 1965
L Ngidi,SA,Pace,21 Oct 2023,Wankhede,India,2023,WorldCup,ICC,1,1,26,30,2,11,8,419,323,13,393,293,11,7,10,35.72727272727273,8.04778156996587,>30,>=6 rpo,IND,Away,After 1965
L Ngidi,SA,Pace,23 Jun 2019,Lord's,England,2019,WorldCup,ICC,1,1,64,54,3,7,7,388,384,10,324,330,7,6,6,46.285714285714285,5.890909090909091,>30,<6 rpo,ENG,Away,After 1965
L Ngidi,SA,Pace,27 Oct 2023,Chennai,India,2023,WorldCup,ICC,1,1,45,46,1,7,5,237,262,11,192,216,10,4,6,19.2,5.333333333333333,<=30,<6 rpo,IND,Away,After 1965
L Ngidi,SA,Pace,30 May 2019,The Oval,England,2019,WorldCup,ICC,1,1,66,60,3,10,8,318,341,13,252,281,10,7,9,25.2,5.380782918149466,<=30,<6 rpo,ENG,Away,After 1965
L Ngidi,SA,Pace,5 Nov 2023,Eden Gardens,India,2023,WorldCup,ICC,1,1,63,50,1,8,6,248,246,6,185,196,5,5,7,37.0,5.663265306122449,>30,<6 rpo,IND,Away,After 1965
L Ngidi,SA,Pace,7 Oct 2023,Delhi,India,2023,WorldCup,ICC,1,1,49,48,1,9,8,566,425,12,517,377,11,7,8,47.0,8.228116710875332,>30,>=6 rpo,IND,Away,After 1965
L Ronchi,NZ,Spin,13 Mar 2015,Hamilton,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,14,6,223,233,7,223,233,7,6,13,31.857142857142858,5.742489270386266,>30,<6 rpo,NZ,Home,After 1965
L Ronchi,NZ,Spin,14 Feb 2015,Christchurch,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,10,5,118,162,5,118,162,5,5,9,23.6,4.37037037037037,<=30,<6 rpo,NZ,Home,After 1965
L Ronchi,NZ,Spin,17 Feb 2015,Dunedin,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,12,2,45,74,4,45,74,4,2,11,11.25,3.6486486486486487,<=30,<6 rpo,NZ,Home,After 1965
L Ronchi,NZ,Spin,20 Feb 2015,Wellington,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,11,1,19,42,1,19,42,1,1,10,19.0,2.7142857142857144,<=30,<6 rpo,NZ,Home,After 1965
L Ronchi,NZ,Spin,21 Mar 2015,Wellington,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,11,3,168,141,2,168,141,2,3,10,84.0,7.148936170212766,>30,>=6 rpo,NZ,Home,After 1965
L Ronchi,NZ,Spin,24 Mar 2015,Auckland,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,13,4,134,144,1,134,144,1,4,12,134.0,5.583333333333334,>30,<6 rpo,NZ,Home,After 1965
L Ronchi,NZ,Spin,28 Feb 2015,Auckland,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,12,2,48,66,3,48,66,3,2,11,16.0,4.363636363636363,<=30,<6 rpo,NZ,Home,After 1965
L Ronchi,NZ,Spin,29 Mar 2015,Melbourne,Australia,2015,WorldCup,ICC,1,0,0,0,0,12,2,62,72,1,62,72,1,2,11,62.0,5.166666666666667,>30,<6 rpo,AUS,Away,After 1965
L Ronchi,NZ,Spin,8 Mar 2015,Napier,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,13,3,72,121,5,72,121,5,3,12,14.4,3.5702479338842976,<=30,<6 rpo,NZ,Home,After 1965
L Sivaramakrishnan,IND,Spin,14 Oct 1987,Bengaluru,India,1987,WorldCup,ICC,1,1,34,48,0,12,6,213,294,7,179,246,7,5,11,25.571428571428573,4.365853658536586,<=30,<6 rpo,IND,Home,Upto 2014
L Sivaramakrishnan,IND,Spin,17 Oct 1987,Wankhede,India,1987,WorldCup,ICC,1,1,36,54,1,12,5,146,253,7,110,199,6,4,11,18.333333333333332,3.316582914572864,<=30,<6 rpo,IND,Home,Upto 2014
L Vincent,NZ,Pace,10 Feb 2003,Bloemfontein,South Africa,2003,WorldCup,ICC,1,0,0,0,0,14,10,328,390,9,328,390,9,10,13,36.44444444444444,5.046153846153846,>30,<6 rpo,SA,Away,Upto 2014
L Vincent,NZ,Pace,11 Mar 2003,Gqeberha,South Africa,2003,WorldCup,ICC,1,0,0,0,0,15,10,264,397,19,264,397,19,10,14,13.894736842105264,3.98992443324937,<=30,<6 rpo,SA,Away,Upto 2014
L Vincent,NZ,Pace,13 Feb 2003,Gqeberha,South Africa,2003,WorldCup,ICC,1,0,0,0,0,12,10,331,454,13,331,454,13,10,11,25.46153846153846,4.3744493392070485,<=30,<6 rpo,SA,Away,Upto 2014
L Vincent,NZ,Pace,16 Feb 2003,Johannesburg,South Africa,2003,WorldCup,ICC,1,0,0,0,0,14,10,447,449,6,447,449,6,10,13,74.5,5.973273942093541,>30,<6 rpo,SA,Away,Upto 2014
L Vincent,NZ,Pace,16 Mar 2007,Gros Islet,West Indies,2007,WorldCup,ICC,1,0,0,0,0,12,8,231,348,10,231,348,10,8,11,23.1,3.9827586206896557,<=30,<6 rpo,WI,Away,Upto 2014
L Vincent,NZ,Pace,20 Mar 2007,Gros Islet,West Indies,2007,WorldCup,ICC,1,0,0,0,0,12,8,318,404,10,318,404,10,8,11,31.8,4.7227722772277225,>30,<6 rpo,WI,Away,Upto 2014
L Vincent,NZ,Pace,22 Mar 2007,Gros Islet,West Indies,2007,WorldCup,ICC,1,0,0,0,0,12,8,287,297,2,287,297,2,8,11,143.5,5.7979797979797985,>30,<6 rpo,WI,Away,Upto 2014
LB Williams,SA,Pace,24 Oct 2023,Wankhede,India,2023,WorldCup,ICC,1,1,56,52,2,7,7,418,364,12,362,312,10,6,6,36.2,6.961538461538462,>30,>=6 rpo,IND,Away,After 1965
LD Chandimal,SL,Spin,1 Mar 2015,Wellington,New Zealand,2015,WorldCup,ICC,1,0,0,0,0,9,4,132,157,3,132,157,3,4,8,44.0,5.044585987261147,>30,<6 rpo,NZ,Away,After 1965
LD Chandimal,SL,Spin,26 Feb 2015,Melbourne,Australia,2015,WorldCup,ICC,1,0,0,0,0,11,5,208,234,2,208,234,2,5,10,104.0,5.333333333333333,>30,<6 rpo,AUS,Away,After 1965
LD Chandimal,SL,Spin,8 Mar 2015,Sydney,Australia,2015,WorldCup,ICC,1,0,0,0,0,13,5,264,222,2,264,222,2,5,12,132.0,7.135135135135135,>30,>=6 rpo,AUS,Away,After 1965
LE Bosman,SA,Pace,10 Apr 2007,St George's,West Indies,2007,WorldCup,ICC,1,0,0,0,0,13,10,510,510,9,510,510,9,10,12,56.666666666666664,6.0,>30,>=6 rpo,WI,Away,Upto 2014
LE Plunkett,ENG,Pace,11 Jul 2019,Birmingham,England,2019,WorldCup,ICC,1,1,44,48,0,11,9,318,391,8,274,343,8,8,10,34.25,4.793002915451895,>30,<6 rpo,ENG,Home,After 1965
LE Plunkett,ENG,Pace,14 Jul 2019,Lord's,England,2019,WorldCup,ICC,1,1,42,60,3,13,10,415,534,16,373,474,13,9,12,28.692307692307693,4.7215189873417724,<=30,<6 rpo,ENG,Home,After 1965
LE Plunkett,ENG,Pace,14 Jun 2019,Southampton,England,2019,WorldCup,ICC,1,1,30,30,1,13,11,308,347,10,278,317,9,10,12,30.88888888888889,5.261829652996846,>30,<6 rpo,ENG,Home,After 1965
LE Plunkett,ENG,Pace,16 Mar 2007,Gros Islet,West Indies,2007,WorldCup,ICC,1,1,43,42,1,12,8,231,348,10,188,306,9,7,11,20.88888888888889,3.686274509803922,<=30,<6 rpo,WI,Away,Upto 2014
LE Plunkett,ENG,Pace,18 Mar 2007,Gros Islet,West Indies,2007,WorldCup,ICC,1,1,46,54,2,11,7,339,371,7,293,317,5,6,10,58.6,5.545741324921136,>30,<6 rpo,WI,Away,Upto 2014
LE Plunkett,ENG,Pace,21 Apr 2007,Bridgetown,West Indies,2007,WorldCup,ICC,1,1,71,42,1,11,9,472,460,9,401,418,8,8,10,50.125,5.755980861244019,>30,<6 rpo,WI,Away,Upto 2014
LE Plunkett,ENG,Pace,3 Jul 2019,Chester-le-Street,England,2019,WorldCup,ICC,1,1,28,48,1,13,10,365,462,14,337,414,13,9,12,25.923076923076923,4.884057971014492,<=30,<6 rpo,ENG,Home,After 1965
LE Plunkett,ENG,Pace,30 Jun 2019,Birmingham,England,2019,WorldCup,ICC,1,1,55,60,3,12,8,438,444,11,383,384,8,7,11,47.875,5.984375,>30,<6 rpo,ENG,Home,After 1965
LE Plunkett,ENG,Pace,30 May 2019,The Oval,England,2019,WorldCup,ICC,1,1,37,42,2,10,8,318,341,13,281,299,11,7,9,25.545454545454547,5.638795986622074,<=30,<6 rpo,ENG,Home,After 1965
LE Plunkett,ENG,Pace,8 Jun 2019,Cardiff,England,2019,WorldCup,ICC,1,1,36,48,1,11,8,428,401,13,392,353,12,7,10,32.666666666666664,6.662889518413598,>30,>=6 rpo,ENG,Home,After 1965
LH Ferguson,NZ,Pace,1 Jun 2019,Cardiff,England,2019,WorldCup,ICC,1,1,22,38,3,14,9,253,254,9,231,216,6,8,13,38.5,6.416666666666666,>30,>=6 rpo,ENG,Away,After 1965
LH Ferguson,NZ,Pace,13 Oct 2023,Chennai,India,2023,WorldCup,ICC,1,1,49,60,3,9,7,298,329,8,249,269,5,6,8,49.8,5.5539033457249065,>30,<6 rpo,IND,Away,After 1965
LH Ferguson,NZ,Pace,14 Jul 2019,Lord's,England,2019,WorldCup,ICC,1,1,50,60,3,13,10,415,534,16,365,474,13,9,12,28.076923076923077,4.620253164556962,<=30,<6 rpo,ENG,Away,After 1965
LH Ferguson,NZ,Pace,15 Nov 2023,Wankhede,India,2023,WorldCup,ICC,1,1,65,48,0,10,6,450,341,13,385,293,13,5,9,29.615384615384617,7.8839590443686,<=30,>=6 rpo,IND,Away,After 1965
LH Ferguson,NZ,Pace,18 Oct 2023,Chennai,India,2023,WorldCup,ICC,1,1,19,42,3,11,6,196,246,10,177,204,7,5,10,25.285714285714285,5.205882352941177,<=30,<6 rpo,IND,Away,After 1965
LH Ferguson,NZ,Pace,19 Jun 2019,Birmingham,England,2019,WorldCup,ICC,1,1,59,60,3,11,8,400,471,11,341,411,8,7,10,42.625,4.978102189781022,>30,<6 rpo,ENG,Away,After 1965
